step,mloss,gloss,loss
73917.0,0.845,0.2959,1.1409
73918.0,0.8511,0.2815,1.1326
73919.0,0.8168,0.2878,1.1046
73920.0,0.8675,0.2816,1.1491
73921.0,0.8675,0.2881,1.1556000000000002
73922.0,0.8608,0.2783,1.1391
73923.0,0.8164,0.2807,1.0971
73924.0,0.8436,0.2888,1.1324
73925.0,0.8615,0.2822,1.1437
73926.0,0.8338,0.2692,1.103
73927.0,0.86,0.2796,1.1396
73928.0,0.869,0.2865,1.1555
73929.0,0.8376,0.2793,1.1169
73930.0,0.8485,0.2786,1.1271
73931.0,0.8444,0.2793,1.1237
73932.0,0.8661,0.2798,1.1459
73933.0,0.8176,0.28,1.0976
73934.0,0.8841,0.2835,1.1676
73935.0,0.8427,0.2796,1.1223
73936.0,0.864,0.2784,1.1423999999999999
73937.0,0.8492,0.2799,1.1291
73938.0,0.8453,0.2825,1.1278000000000001
73939.0,0.8684,0.2844,1.1528
73940.0,0.8851,0.2761,1.1612
73941.0,0.8416,0.2719,1.1135
73942.0,0.8236,0.2765,1.1001
73943.0,0.8361,0.2871,1.1232
73944.0,0.8777,0.2836,1.1613
73945.0,0.8556,0.2802,1.1358000000000001
73946.0,0.8421,0.2813,1.1234
73947.0,0.8265,0.2834,1.1099
73948.0,0.8905,0.2764,1.1669
73949.0,0.8518,0.2735,1.1253
73950.0,0.8486,0.2859,1.1345
73951.0,0.8644,0.2686,1.133
73952.0,0.8328,0.2783,1.1111
73953.0,0.8812,0.2773,1.1585
73954.0,0.8403,0.275,1.1153
73955.0,0.8801,0.2914,1.1715
73956.0,0.8461,0.2855,1.1316
73957.0,0.8281,0.282,1.1100999999999999
73958.0,0.8223,0.2811,1.1034000000000002
73959.0,0.8336,0.2868,1.1204
73960.0,0.8451,0.2792,1.1242999999999999
73961.0,0.8146,0.2692,1.0838
73962.0,0.8992,0.2741,1.1733
73963.0,0.855,0.2819,1.1369
73964.0,0.8344,0.2839,1.1183
73965.0,0.8506,0.276,1.1266
73966.0,0.8322,0.2828,1.115
73967.0,0.8494,0.2785,1.1279000000000001
73968.0,0.8278,0.2776,1.1054
73969.0,0.8815,0.2739,1.1554
73970.0,0.8657,0.2749,1.1406
73971.0,0.8565,0.2825,1.139
73972.0,0.8428,0.2691,1.1118999999999999
73973.0,0.8465,0.2862,1.1327
73974.0,0.8454,0.2858,1.1312
73975.0,0.8729,0.2972,1.1701000000000001
73976.0,0.8587,0.28,1.1387
73977.0,0.8803,0.2865,1.1667999999999998
73978.0,0.8233,0.2786,1.1019
73979.0,0.8454,0.283,1.1284
73980.0,0.8544,0.2795,1.1339000000000001
73981.0,0.8578,0.2763,1.1341
73982.0,0.8766,0.2782,1.1548
73983.0,0.833,0.2753,1.1082999999999998
73984.0,0.8287,0.2946,1.1233
73985.0,0.8612,0.294,1.1552
73986.0,0.8557,0.2855,1.1412
73987.0,0.8278,0.2787,1.1065
73988.0,0.8407,0.2787,1.1194
73989.0,0.8528,0.2745,1.1273
73990.0,0.8229,0.2787,1.1016
73991.0,0.8864,0.2812,1.1676
73992.0,0.8547,0.2803,1.135
73993.0,0.8437,0.2715,1.1152
73994.0,0.8339,0.2793,1.1132
73995.0,0.8751,0.2854,1.1604999999999999
73996.0,0.8347,0.2812,1.1159
73997.0,0.8865,0.2853,1.1718
73998.0,0.8467,0.28,1.1267
73999.0,0.8358,0.2819,1.1177
74000.0,0.8914,0.2891,1.1804999999999999
74001.0,0.8597,0.2774,1.1371
74002.0,0.8165,0.2872,1.1037
74003.0,0.861,0.2896,1.1506
74004.0,0.8341,0.276,1.1101
74005.0,0.8491,0.2743,1.1234
74006.0,0.9091,0.2807,1.1898
74007.0,0.8664,0.2856,1.152
74008.0,0.8347,0.2654,1.1001
74009.0,0.8531,0.2773,1.1303999999999998
74010.0,0.8607,0.2855,1.1461999999999999
74011.0,0.8828,0.2776,1.1604
74012.0,0.8452,0.2821,1.1273
74013.0,0.8315,0.2807,1.1122
74014.0,0.8305,0.2744,1.1049
74015.0,0.8635,0.2789,1.1424
74016.0,0.8279,0.2873,1.1152
74017.0,0.8048,0.2812,1.0859999999999999
74018.0,0.8161,0.2844,1.1005
74019.0,0.8455,0.281,1.1265
74020.0,0.869,0.2769,1.1459
74021.0,0.8454,0.2708,1.1162
74022.0,0.8005,0.2888,1.0893
74023.0,0.8405,0.2773,1.1178
74024.0,0.8455,0.2841,1.1296
74025.0,0.8355,0.2842,1.1197
74026.0,0.8533,0.2715,1.1248
74027.0,0.8678,0.2837,1.1515
74028.0,0.8541,0.2857,1.1398
74029.0,0.8382,0.2837,1.1219
74030.0,0.845,0.2744,1.1194
74031.0,0.83,0.2913,1.1213
74032.0,0.8704,0.2876,1.158
74033.0,0.8568,0.2978,1.1546
74034.0,0.8283,0.2921,1.1204
74035.0,0.8853,0.2871,1.1724
74036.0,0.8441,0.2791,1.1232
74037.0,0.836,0.2857,1.1217
74038.0,0.8465,0.2919,1.1384
74039.0,0.8604,0.2865,1.1469
74040.0,0.8349,0.2824,1.1173
74041.0,0.844,0.2748,1.1188
74042.0,0.8111,0.2856,1.0967
74043.0,0.8296,0.2855,1.1151
74044.0,0.8811,0.2761,1.1572
74045.0,0.8419,0.2965,1.1383999999999999
74046.0,0.8399,0.2735,1.1134
74047.0,0.8479,0.2832,1.1311
74048.0,0.8754,0.2708,1.1461999999999999
74049.0,0.8603,0.2841,1.1444
74050.0,0.8609,0.2813,1.1421999999999999
74051.0,0.8648,0.2806,1.1454
74052.0,0.8485,0.2812,1.1297000000000001
74053.0,0.8644,0.2727,1.1371
74054.0,0.8622,0.2848,1.147
74055.0,0.8443,0.2943,1.1386
74056.0,0.8427,0.2968,1.1395
74057.0,0.8563,0.3032,1.1595
74058.0,0.8955,0.2888,1.1843
74059.0,0.8784,0.278,1.1564
74060.0,0.8723,0.2934,1.1657
74061.0,0.8516,0.2867,1.1383
74062.0,0.8273,0.282,1.1093
74063.0,0.8497,0.2992,1.1489
74064.0,0.8488,0.2815,1.1303
74065.0,0.8478,0.2754,1.1232
74066.0,0.8622,0.293,1.1552
74067.0,0.8366,0.2909,1.1275
74068.0,0.8562,0.2772,1.1334
74069.0,0.8613,0.2935,1.1547999999999998
74070.0,0.8664,0.283,1.1494
74071.0,0.8401,0.2807,1.1208
74072.0,0.8534,0.2928,1.1462
74073.0,0.8911,0.3054,1.1965
74074.0,0.84,0.2944,1.1343999999999999
74075.0,0.8681,0.2822,1.1503
74076.0,0.862,0.2873,1.1493
74077.0,0.8361,0.2859,1.1219999999999999
74078.0,0.8595,0.285,1.1445
74079.0,0.8701,0.29,1.1601
74080.0,0.8516,0.276,1.1276000000000002
74081.0,0.8355,0.2827,1.1182
74082.0,0.8244,0.284,1.1084
74083.0,0.8584,0.2747,1.1331
74084.0,0.8646,0.2839,1.1485
74085.0,0.8675,0.2859,1.1534
74086.0,0.8435,0.2766,1.1201
74087.0,0.8559,0.2864,1.1423
74088.0,0.8721,0.2747,1.1468
74089.0,0.8754,0.2953,1.1707
74090.0,0.8378,0.279,1.1168
74091.0,0.8653,0.2897,1.155
74092.0,0.8684,0.2908,1.1592
74093.0,0.8316,0.2857,1.1173
74094.0,0.8266,0.2884,1.115
74095.0,0.8142,0.2793,1.0935000000000001
74096.0,0.8414,0.2754,1.1168
74097.0,0.8232,0.2819,1.1051
74098.0,0.8727,0.2805,1.1532
74099.0,0.8266,0.2833,1.1099
74100.0,0.8518,0.2842,1.1360000000000001
74101.0,0.8724,0.2779,1.1502999999999999
74102.0,0.8552,0.2816,1.1368
74103.0,0.8824,0.2802,1.1625999999999999
74104.0,0.8572,0.2893,1.1465
74105.0,0.914,0.2803,1.1943000000000001
74106.0,0.8255,0.2798,1.1053
74107.0,0.8371,0.2865,1.1236
74108.0,0.8438,0.2815,1.1253
74109.0,0.8705,0.2874,1.1579000000000002
74110.0,0.8484,0.2783,1.1267
74111.0,0.8714,0.2769,1.1482999999999999
74112.0,0.8336,0.2746,1.1082
74113.0,0.8384,0.2865,1.1249
74114.0,0.8607,0.2659,1.1266
74115.0,0.8422,0.2829,1.1251
74116.0,0.8662,0.2752,1.1414
74117.0,0.8738,0.2728,1.1466
74118.0,0.8508,0.2736,1.1244
74119.0,0.8643,0.2805,1.1448
74120.0,0.8537,0.2773,1.131
74121.0,0.8248,0.2834,1.1082
74122.0,0.8555,0.2753,1.1308
74123.0,0.8605,0.2886,1.1491
74124.0,0.8025,0.2916,1.0941
74125.0,0.8789,0.2854,1.1643
74126.0,0.8352,0.2798,1.115
74127.0,0.9005,0.2883,1.1888
74128.0,0.8593,0.2801,1.1394
74129.0,0.8531,0.2794,1.1324999999999998
74130.0,0.8873,0.2855,1.1728
74131.0,0.8828,0.285,1.1678
74132.0,0.9139,0.2803,1.1942
74133.0,0.846,0.2802,1.1261999999999999
74134.0,0.827,0.2818,1.1088
74135.0,0.8449,0.2771,1.1219999999999999
74136.0,0.8913,0.2797,1.171
74137.0,0.8759,0.2712,1.1471
74138.0,0.8727,0.2869,1.1596
74139.0,0.8473,0.2809,1.1282
74140.0,0.8541,0.2813,1.1354
74141.0,0.8563,0.2833,1.1396
74142.0,0.8601,0.2824,1.1425
74143.0,0.8552,0.2886,1.1438
74144.0,0.9129,0.2864,1.1993
74145.0,0.8373,0.2848,1.1221
74146.0,0.8322,0.3018,1.1340000000000001
74147.0,0.8558,0.3237,1.1795
74148.0,0.8347,0.3277,1.1623999999999999
74149.0,0.8849,0.2968,1.1817
74150.0,0.8723,0.3062,1.1785
74151.0,0.8888,0.313,1.2018
74152.0,0.8431,0.2966,1.1397
74153.0,0.8487,0.311,1.1597
74154.0,0.8209,0.2928,1.1137
74155.0,0.8446,0.2908,1.1354
74156.0,0.8448,0.3014,1.1461999999999999
74157.0,0.7851,0.2949,1.08
74158.0,0.861,0.2889,1.1499
74159.0,0.8476,0.2965,1.1441
74160.0,0.8629,0.2778,1.1407
74161.0,0.8653,0.2909,1.1562
74162.0,0.8497,0.2986,1.1482999999999999
74163.0,0.8713,0.2808,1.1521
74164.0,0.8188,0.3008,1.1196
74165.0,0.8528,0.3014,1.1542
74166.0,0.852,0.2837,1.1357
74167.0,0.854,0.2944,1.1484
74168.0,0.8618,0.2882,1.15
74169.0,0.8588,0.284,1.1428
74170.0,0.8622,0.2885,1.1507
74171.0,0.8321,0.2811,1.1132
74172.0,0.847,0.2982,1.1452
74173.0,0.8205,0.2987,1.1192
74174.0,0.8469,0.2802,1.1271
74175.0,0.8363,0.3008,1.1371
74176.0,0.8795,0.294,1.1735
74177.0,0.8242,0.2861,1.1103
74178.0,0.8036,0.2988,1.1024
74179.0,0.8756,0.2866,1.1622000000000001
74180.0,0.8486,0.2979,1.1465
74181.0,0.8633,0.2987,1.162
74182.0,0.854,0.2848,1.1388
74183.0,0.908,0.2998,1.2078
74184.0,0.825,0.2848,1.1098
74185.0,0.8279,0.2721,1.1
74186.0,0.8567,0.2859,1.1426
74187.0,0.8617,0.2826,1.1443
74188.0,0.8551,0.2887,1.1438
74189.0,0.8972,0.2766,1.1738
74190.0,0.8464,0.2738,1.1202
74191.0,0.8354,0.2854,1.1208
74192.0,0.8354,0.2824,1.1178
74193.0,0.8052,0.279,1.0842
74194.0,0.8419,0.279,1.1209
74195.0,0.8428,0.2729,1.1157
74196.0,0.8757,0.284,1.1597
74197.0,0.8405,0.2815,1.1219999999999999
74198.0,0.8221,0.2767,1.0988
74199.0,0.8226,0.2783,1.1009
74200.0,0.8646,0.2814,1.146
74201.0,0.8213,0.2694,1.0907
74202.0,0.8502,0.2739,1.1240999999999999
74203.0,0.8711,0.2741,1.1452
74204.0,0.8568,0.2799,1.1367
74205.0,0.866,0.287,1.153
74206.0,0.8338,0.2678,1.1016
74207.0,0.8461,0.2809,1.127
74208.0,0.8494,0.2779,1.1273
74209.0,0.8371,0.2802,1.1173
74210.0,0.8652,0.2757,1.1409
74211.0,0.855,0.276,1.131
74212.0,0.8528,0.2797,1.1325
74213.0,0.889,0.283,1.172
74214.0,0.8217,0.2773,1.099
74215.0,0.8617,0.2786,1.1403
74216.0,0.8825,0.2846,1.1671
74217.0,0.8627,0.2841,1.1468
74218.0,0.8728,0.2721,1.1449
74219.0,0.8677,0.2851,1.1528
74220.0,0.8447,0.283,1.1277
74221.0,0.8742,0.286,1.1602
74222.0,0.9107,0.2844,1.1951
74223.0,0.8512,0.2795,1.1307
74224.0,0.8382,0.2812,1.1194
74225.0,0.8357,0.2764,1.1120999999999999
74226.0,0.8553,0.2778,1.1331
74227.0,0.8756,0.2847,1.1603
74228.0,0.8619,0.2761,1.138
74229.0,0.8486,0.2796,1.1282
74230.0,0.87,0.2795,1.1495
74231.0,0.8219,0.2799,1.1018
74232.0,0.8478,0.2834,1.1312
74233.0,0.853,0.2825,1.1355
74234.0,0.8516,0.2914,1.143
74235.0,0.8601,0.2752,1.1353
74236.0,0.8837,0.2777,1.1614
74237.0,0.911,0.2841,1.1951
74238.0,0.8017,0.275,1.0767
74239.0,0.8372,0.279,1.1162
74240.0,0.8465,0.2794,1.1259000000000001
74241.0,0.8709,0.2766,1.1475
74242.0,0.8293,0.2732,1.1025
74243.0,0.8298,0.2757,1.1055
74244.0,0.8402,0.2711,1.1113
74245.0,0.8662,0.2882,1.1543999999999999
74246.0,0.8508,0.2788,1.1296
74247.0,0.8587,0.2858,1.1445
74248.0,0.8388,0.2828,1.1216
74249.0,0.8451,0.2793,1.1244
74250.0,0.8698,0.2739,1.1437
74251.0,0.8392,0.2816,1.1208
74252.0,0.8547,0.2851,1.1398000000000001
74253.0,0.9,0.2822,1.1822
74254.0,0.8758,0.2759,1.1517
74255.0,0.8604,0.276,1.1364
74256.0,0.8618,0.2815,1.1433
74257.0,0.8676,0.2795,1.1471
74258.0,0.8465,0.2895,1.1360000000000001
74259.0,0.8758,0.2821,1.1579000000000002
74260.0,0.8396,0.2751,1.1147
74261.0,0.85,0.2879,1.1379
74262.0,0.8536,0.2782,1.1318000000000001
74263.0,0.8436,0.2805,1.1241
74264.0,0.8344,0.2828,1.1172
74265.0,0.8877,0.2683,1.1560000000000001
74266.0,0.8183,0.28,1.0983
74267.0,0.8595,0.2678,1.1273
74268.0,0.8402,0.2801,1.1202999999999999
74269.0,0.8729,0.2733,1.1461999999999999
74270.0,0.8331,0.2735,1.1066
74271.0,0.8469,0.2827,1.1296
74272.0,0.861,0.2801,1.1411
74273.0,0.8404,0.2789,1.1193
74274.0,0.8311,0.2775,1.1086
74275.0,0.8605,0.2813,1.1418
74276.0,0.8366,0.279,1.1156000000000001
74277.0,0.8379,0.2886,1.1265
74278.0,0.8662,0.2923,1.1585
74279.0,0.845,0.2964,1.1414
74280.0,0.8378,0.2888,1.1266
74281.0,0.8953,0.2789,1.1742
74282.0,0.8839,0.2952,1.1791
74283.0,0.8571,0.2894,1.1465
74284.0,0.8655,0.2838,1.1493
74285.0,0.8331,0.2905,1.1236
74286.0,0.8546,0.2917,1.1463
74287.0,0.8712,0.2804,1.1516
74288.0,0.8417,0.2954,1.1371
74289.0,0.8373,0.284,1.1213
74290.0,0.8967,0.2843,1.181
74291.0,0.8438,0.2849,1.1287
74292.0,0.8373,0.292,1.1293
74293.0,0.8789,0.281,1.1599
74294.0,0.8581,0.2854,1.1435
74295.0,0.8248,0.2736,1.0984
74296.0,0.826,0.2638,1.0897999999999999
74297.0,0.8824,0.2872,1.1696
74298.0,0.8733,0.2709,1.1441999999999999
74299.0,0.8888,0.2711,1.1599
74300.0,0.8316,0.2771,1.1087
74301.0,0.8535,0.282,1.1355
74302.0,0.8278,0.2747,1.1025
74303.0,0.8685,0.2805,1.149
74304.0,0.8652,0.2797,1.1449
74305.0,0.8164,0.2821,1.0985
74306.0,0.8619,0.2789,1.1408
74307.0,0.842,0.2783,1.1202999999999999
74308.0,0.8632,0.277,1.1402
74309.0,0.8571,0.2773,1.1343999999999999
74310.0,0.8547,0.283,1.1377
74311.0,0.8524,0.2767,1.1291
74312.0,0.8969,0.2882,1.1851
74313.0,0.8381,0.277,1.1151
74314.0,0.8453,0.2765,1.1218000000000001
74315.0,0.8557,0.2785,1.1342
74316.0,0.8436,0.2753,1.1189
74317.0,0.8406,0.2753,1.1159
74318.0,0.8779,0.2769,1.1548
74319.0,0.8458,0.2717,1.1175
74320.0,0.8381,0.2811,1.1192
74321.0,0.8142,0.2867,1.1009
74322.0,0.868,0.2818,1.1498
74323.0,0.8855,0.2804,1.1659
74324.0,0.8519,0.2841,1.1360000000000001
74325.0,0.8418,0.28,1.1218
74326.0,0.8365,0.2848,1.1213
74327.0,0.838,0.2798,1.1178
74328.0,0.8342,0.2814,1.1156000000000001
74329.0,0.8401,0.2836,1.1237
74330.0,0.8457,0.2818,1.1275
74331.0,0.8493,0.2807,1.1300000000000001
74332.0,0.8594,0.2788,1.1382
74333.0,0.8494,0.2877,1.1371
74334.0,0.8446,0.2728,1.1174
74335.0,0.8244,0.2883,1.1127
74336.0,0.8524,0.2851,1.1375000000000002
74337.0,0.8712,0.2814,1.1526
74338.0,0.8325,0.2878,1.1203
74339.0,0.8396,0.2796,1.1192
74340.0,0.832,0.2882,1.1202
74341.0,0.8594,0.2887,1.1481000000000001
74342.0,0.8504,0.276,1.1264
74343.0,0.8584,0.2835,1.1419000000000001
74344.0,0.8708,0.2789,1.1497
74345.0,0.885,0.2852,1.1702
74346.0,0.8371,0.2804,1.1175
74347.0,0.8426,0.2741,1.1167
74348.0,0.8579,0.2839,1.1418
74349.0,0.8306,0.2723,1.1029
74350.0,0.8379,0.282,1.1199
74351.0,0.8453,0.2809,1.1262
74352.0,0.858,0.2864,1.1444
74353.0,0.8481,0.2893,1.1374
74354.0,0.8422,0.2821,1.1242999999999999
74355.0,0.8443,0.2929,1.1372
74356.0,0.8172,0.2852,1.1024
74357.0,0.8562,0.278,1.1341999999999999
74358.0,0.8381,0.2808,1.1189
74359.0,0.866,0.2816,1.1476
74360.0,0.8657,0.2916,1.1573
74361.0,0.8617,0.2925,1.1542
74362.0,0.9086,0.2798,1.1884
74363.0,0.8544,0.2786,1.133
74364.0,0.8402,0.2801,1.1202999999999999
74365.0,0.8359,0.2782,1.1141
74366.0,0.884,0.2829,1.1669
74367.0,0.8442,0.278,1.1221999999999999
74368.0,0.86,0.2885,1.1484999999999999
74369.0,0.8576,0.28,1.1376
74370.0,0.8574,0.2877,1.1451
74371.0,0.8848,0.2829,1.1677
74372.0,0.8491,0.2837,1.1328
74373.0,0.8726,0.2935,1.1661000000000001
74374.0,0.8437,0.2918,1.1355
74375.0,0.8728,0.2869,1.1597
74376.0,0.8893,0.2929,1.1822
74377.0,0.8458,0.2842,1.13
74378.0,0.8391,0.2748,1.1139
74379.0,0.821,0.2835,1.1044999999999998
74380.0,0.8247,0.2803,1.105
74381.0,0.857,0.2846,1.1416
74382.0,0.8362,0.2816,1.1178000000000001
74383.0,0.8329,0.2729,1.1058
74384.0,0.8364,0.2786,1.115
74385.0,0.827,0.2915,1.1185
74386.0,0.8554,0.2764,1.1318000000000001
74387.0,0.8465,0.2779,1.1244
74388.0,0.8273,0.2768,1.1041
74389.0,0.8704,0.2779,1.1482999999999999
74390.0,0.8335,0.2735,1.107
74391.0,0.826,0.2787,1.1047
74392.0,0.8476,0.2817,1.1293
74393.0,0.8408,0.2805,1.1213
74394.0,0.8435,0.2852,1.1287
74395.0,0.8715,0.2785,1.1500000000000001
74396.0,0.8624,0.2701,1.1325
74397.0,0.8818,0.2809,1.1627
74398.0,0.8381,0.2869,1.125
74399.0,0.8506,0.2793,1.1299000000000001
74400.0,0.8174,0.2892,1.1066
74401.0,0.847,0.2845,1.1315
74402.0,0.866,0.2938,1.1598
74403.0,0.8659,0.3011,1.167
74404.0,0.8461,0.3056,1.1517
74405.0,0.8398,0.314,1.1538
74406.0,0.8611,0.2826,1.1437
74407.0,0.8702,0.3264,1.1966
74408.0,0.856,0.3152,1.1712
74409.0,0.8639,0.2965,1.1604
74410.0,0.8565,0.3158,1.1723000000000001
74411.0,0.8622,0.2932,1.1554
74412.0,0.8765,0.2896,1.1661
74413.0,0.8683,0.3022,1.1705
74414.0,0.8113,0.2839,1.0952
74415.0,0.8218,0.3132,1.135
74416.0,0.8896,0.2947,1.1843
74417.0,0.8512,0.2805,1.1317
74418.0,0.8426,0.2876,1.1302
74419.0,0.83,0.2799,1.1098999999999999
74420.0,0.8525,0.278,1.1305
74421.0,0.8746,0.2801,1.1547
74422.0,0.8776,0.2872,1.1648
74423.0,0.8789,0.2906,1.1695
74424.0,0.8434,0.2831,1.1265
74425.0,0.855,0.2878,1.1428
74426.0,0.8782,0.2814,1.1596
74427.0,0.8358,0.2817,1.1175
74428.0,0.8323,0.2795,1.1118000000000001
74429.0,0.847,0.2801,1.1271
74430.0,0.8575,0.2857,1.1432
74431.0,0.8808,0.2827,1.1635
74432.0,0.8419,0.2856,1.1275
74433.0,0.8416,0.2851,1.1267
74434.0,0.8543,0.2712,1.1255
74435.0,0.8663,0.2821,1.1484
74436.0,0.8644,0.294,1.1583999999999999
74437.0,0.8406,0.2799,1.1205
74438.0,0.841,0.2985,1.1395
74439.0,0.8446,0.2828,1.1274
74440.0,0.8452,0.282,1.1272
74441.0,0.8846,0.2773,1.1619000000000002
74442.0,0.8531,0.2726,1.1257
74443.0,0.8709,0.2777,1.1486
74444.0,0.8515,0.2723,1.1238000000000001
74445.0,0.8506,0.2708,1.1214
74446.0,0.8574,0.2789,1.1363
74447.0,0.8286,0.2837,1.1123
74448.0,0.8778,0.2798,1.1576
74449.0,0.8888,0.2747,1.1635
74450.0,0.8246,0.2764,1.101
74451.0,0.8498,0.2878,1.1376
74452.0,0.855,0.2788,1.1338
74453.0,0.832,0.283,1.115
74454.0,0.8636,0.2763,1.1399
74455.0,0.8379,0.2721,1.1099999999999999
74456.0,0.8393,0.2776,1.1169
74457.0,0.8717,0.2805,1.1522000000000001
74458.0,0.8428,0.2833,1.1261
74459.0,0.8395,0.2778,1.1173
74460.0,0.8592,0.2725,1.1317
74461.0,0.8425,0.2789,1.1214
74462.0,0.8585,0.2843,1.1428
74463.0,0.8379,0.2712,1.1091
74464.0,0.85,0.2796,1.1296
74465.0,0.8735,0.273,1.1465
74466.0,0.8338,0.2762,1.1099999999999999
74467.0,0.8356,0.278,1.1136
74468.0,0.8504,0.2854,1.1358000000000001
74469.0,0.8671,0.2808,1.1479
74470.0,0.8401,0.2911,1.1312
74471.0,0.8683,0.2817,1.15
74472.0,0.837,0.2712,1.1082
74473.0,0.8312,0.2808,1.112
74474.0,0.8466,0.2801,1.1267
74475.0,0.8644,0.2808,1.1452
74476.0,0.8085,0.2641,1.0726
74477.0,0.8785,0.2886,1.1671
74478.0,0.8349,0.2769,1.1118
74479.0,0.849,0.2778,1.1268
74480.0,0.9049,0.2785,1.1834
74481.0,0.8774,0.2825,1.1599
74482.0,0.8295,0.2796,1.1091
74483.0,0.9245,0.284,1.2085
74484.0,0.8405,0.2873,1.1278000000000001
74485.0,0.8644,0.2903,1.1547
74486.0,0.8499,0.283,1.1329
74487.0,0.8995,0.2791,1.1785999999999999
74488.0,0.8483,0.2859,1.1342
74489.0,0.8378,0.2776,1.1154
74490.0,0.8182,0.2745,1.0927
74491.0,0.8205,0.2768,1.0973
74492.0,0.8555,0.2929,1.1484
74493.0,0.8139,0.2888,1.1027
74494.0,0.8507,0.2759,1.1266
74495.0,0.8365,0.284,1.1205
74496.0,0.8366,0.2923,1.1289
74497.0,0.8573,0.2844,1.1417
74498.0,0.8339,0.281,1.1149
74499.0,0.825,0.2817,1.1067
74500.0,0.8202,0.285,1.1052
74501.0,0.8214,0.2768,1.0982
74502.0,0.8672,0.2847,1.1519
74503.0,0.8341,0.2832,1.1173
74504.0,0.7855,0.2841,1.0695999999999999
74505.0,0.8665,0.277,1.1435
74506.0,0.8858,0.2789,1.1647
74507.0,0.8189,0.2851,1.104
74508.0,0.8655,0.2753,1.1408
74509.0,0.8234,0.2845,1.1078999999999999
74510.0,0.8509,0.2898,1.1407
74511.0,0.8676,0.2945,1.1621000000000001
74512.0,0.8042,0.3199,1.1241
74513.0,0.8231,0.3659,1.189
74514.0,0.8464,0.3271,1.1735
74515.0,0.8633,0.3198,1.1831
74516.0,0.8352,0.3247,1.1599
74517.0,0.8718,0.3126,1.1844000000000001
74518.0,0.8191,0.3118,1.1309
74519.0,0.8545,0.3035,1.158
74520.0,0.8691,0.3203,1.1894
74521.0,0.805,0.2913,1.0963
74522.0,0.8571,0.3131,1.1702
74523.0,0.8775,0.2946,1.1721
74524.0,0.8247,0.3075,1.1322
74525.0,0.8542,0.2906,1.1448
74526.0,0.8652,0.3026,1.1678
74527.0,0.8462,0.2877,1.1339
74528.0,0.8309,0.3061,1.137
74529.0,0.8736,0.2867,1.1603
74530.0,0.8594,0.2893,1.1487
74531.0,0.8127,0.2931,1.1058
74532.0,0.8391,0.2925,1.1316
74533.0,0.8494,0.2904,1.1398000000000001
74534.0,0.8422,0.2968,1.139
74535.0,0.8558,0.2877,1.1435
74536.0,0.8549,0.2929,1.1478
74537.0,0.8114,0.2808,1.0922
74538.0,0.8688,0.2823,1.1511
74539.0,0.9222,0.2883,1.2105000000000001
74540.0,0.8366,0.2756,1.1122
74541.0,0.8414,0.2732,1.1146
74542.0,0.8488,0.2897,1.1385
74543.0,0.886,0.2968,1.1828
74544.0,0.8564,0.2853,1.1417000000000002
74545.0,0.8959,0.2911,1.187
74546.0,0.8606,0.2751,1.1357
74547.0,0.8432,0.2797,1.1229
74548.0,0.8409,0.2842,1.1251
74549.0,0.9148,0.2827,1.1975
74550.0,0.834,0.2765,1.1105
74551.0,0.8448,0.2802,1.125
74552.0,0.8863,0.2747,1.161
74553.0,0.8345,0.2754,1.1099
74554.0,0.842,0.2843,1.1263
74555.0,0.8765,0.28,1.1564999999999999
74556.0,0.8084,0.2761,1.0845
74557.0,0.8326,0.2811,1.1137000000000001
74558.0,0.8515,0.2792,1.1307
74559.0,0.8541,0.2776,1.1317
74560.0,0.8282,0.2854,1.1136
74561.0,0.8367,0.2718,1.1085
74562.0,0.8467,0.2759,1.1226
74563.0,0.852,0.2831,1.1351
74564.0,0.8494,0.278,1.1274000000000002
74565.0,0.8609,0.2774,1.1383
74566.0,0.8482,0.271,1.1192
74567.0,0.8769,0.2766,1.1535
74568.0,0.8411,0.2818,1.1229
74569.0,0.8655,0.2785,1.1440000000000001
74570.0,0.8984,0.2889,1.1873
74571.0,0.8919,0.2811,1.173
74572.0,0.8056,0.2787,1.0843
74573.0,0.8605,0.2791,1.1396000000000002
74574.0,0.8638,0.2842,1.1480000000000001
74575.0,0.8117,0.284,1.0957
74576.0,0.8718,0.2812,1.153
74577.0,0.8654,0.2798,1.1452
74578.0,0.8369,0.2762,1.1131
74579.0,0.8096,0.2746,1.0842
74580.0,0.8291,0.2782,1.1073
74581.0,0.8516,0.2796,1.1312
74582.0,0.8459,0.2755,1.1214
74583.0,0.8562,0.2825,1.1387
74584.0,0.8943,0.2828,1.1771
74585.0,0.8665,0.2806,1.1471
74586.0,0.8494,0.2861,1.1355
74587.0,0.857,0.2869,1.1439
74588.0,0.8424,0.2721,1.1145
74589.0,0.8438,0.2838,1.1276
74590.0,0.8718,0.2853,1.1571
74591.0,0.8745,0.2893,1.1638000000000002
74592.0,0.8817,0.2835,1.1652
74593.0,0.8415,0.2826,1.1241
74594.0,0.8703,0.2851,1.1554
74595.0,0.8321,0.272,1.1040999999999999
74596.0,0.8489,0.287,1.1359
74597.0,0.8707,0.28,1.1507
74598.0,0.8714,0.2774,1.1488
74599.0,0.8334,0.2716,1.105
74600.0,0.85,0.2812,1.1312
74601.0,0.8717,0.2853,1.157
74602.0,0.87,0.2821,1.1521
74603.0,0.8312,0.2688,1.1
